image_name,target
image_00000.jpg,0.22310103
image_00001.jpg,0.99703526
image_00002.jpg,0.9189567
image_00003.jpg,0.8906229
image_00004.jpg,0.9999999
image_00005.jpg,0.91363883
image_00006.jpg,0.9999962
image_00007.jpg,0.99995923
image_00008.jpg,0.95814484
image_00009.jpg,0.9657993
image_00010.jpg,0.9997247
image_00011.jpg,0.99406636
image_00012.jpg,0.8476394
image_00013.jpg,0.4812349
image_00014.jpg,0.74712014
image_00015.jpg,0.99994814
image_00016.jpg,0.99918014
image_00017.jpg,0.99136263
image_00018.jpg,0.99998677
image_00019.jpg,1.0
image_00020.jpg,0.99679935
image_00021.jpg,1.0
image_00022.jpg,0.9998982
image_00023.jpg,0.99990976
image_00024.jpg,0.9999337
image_00025.jpg,0.8895228
image_00026.jpg,0.99425125
image_00027.jpg,0.9996611
image_00028.jpg,0.9987778
image_00029.jpg,0.7244217
image_00030.jpg,0.9999994
image_00031.jpg,0.9998281
image_00032.jpg,0.99995875
image_00033.jpg,0.9997981
image_00034.jpg,0.9999583
image_00035.jpg,0.5944972
image_00036.jpg,0.99800104
image_00037.jpg,0.99999285
image_00038.jpg,0.94421065
image_00039.jpg,0.8424891
image_00040.jpg,0.6299224
image_00041.jpg,0.99998045
image_00042.jpg,0.9986118
image_00043.jpg,0.98800814
image_00044.jpg,0.9999429
image_00045.jpg,0.9992286
image_00046.jpg,1.0
image_00047.jpg,0.96053314
image_00048.jpg,0.059350286
image_00049.jpg,0.98561656
image_00050.jpg,0.98995215
image_00051.jpg,0.99999917
image_00052.jpg,0.012089943
image_00053.jpg,0.12109525
image_00054.jpg,0.18376268
image_00055.jpg,0.99739456
image_00056.jpg,0.87872744
image_00057.jpg,0.9867068
image_00058.jpg,0.3563336
image_00059.jpg,0.765959
image_00060.jpg,0.99693334
image_00061.jpg,1.0
image_00062.jpg,0.99999964
image_00063.jpg,0.99631506
image_00064.jpg,0.7285622
image_00065.jpg,0.035473783
image_00066.jpg,0.99714535
image_00067.jpg,0.99999714
image_00068.jpg,0.9999758
image_00069.jpg,0.99571496
image_00070.jpg,0.8915823
image_00071.jpg,0.9955604
image_00072.jpg,0.9885123
image_00073.jpg,0.9984604
image_00074.jpg,0.9794475
image_00075.jpg,0.9993057
image_00076.jpg,0.9998241
image_00077.jpg,0.9997172
image_00078.jpg,0.9999989
image_00079.jpg,0.9999393
image_00080.jpg,1.0
image_00081.jpg,0.48100635
image_00082.jpg,0.99996686
image_00083.jpg,0.4748219
image_00084.jpg,0.99949753
image_00085.jpg,0.8830382
image_00086.jpg,0.88069755
image_00087.jpg,0.99900156
image_00088.jpg,0.9991123
image_00089.jpg,0.9936469
image_00090.jpg,0.28489465
image_00091.jpg,0.9440882
image_00092.jpg,0.3340901
image_00093.jpg,0.9998324
image_00094.jpg,0.9640353
image_00095.jpg,0.9128711
image_00096.jpg,0.9999906
image_00097.jpg,0.01977512
image_00098.jpg,0.99985063
image_00099.jpg,0.9895985
image_00100.jpg,0.75087225
image_00101.jpg,0.9791006
image_00102.jpg,1.0
image_00103.jpg,0.980247
image_00104.jpg,0.9982697
image_00105.jpg,0.99999785
image_00106.jpg,1.0
image_00107.jpg,0.53486985
image_00108.jpg,1.0
image_00109.jpg,0.5150403
image_00110.jpg,0.9826413
image_00111.jpg,0.9657716
image_00112.jpg,0.028205503
image_00113.jpg,0.9675195
image_00114.jpg,0.49901682
image_00115.jpg,0.97379625
image_00116.jpg,0.9702297
image_00117.jpg,0.6870401
image_00118.jpg,1.0
image_00119.jpg,0.9820362
image_00120.jpg,0.89481556
image_00121.jpg,0.71023005
image_00122.jpg,0.64617187
image_00123.jpg,0.99993443
image_00124.jpg,0.14852925
image_00125.jpg,0.86809105
image_00126.jpg,0.87551606
image_00127.jpg,0.9835571
image_00128.jpg,0.997419
image_00129.jpg,0.764924
image_00130.jpg,0.9943045
image_00131.jpg,0.99990046
image_00132.jpg,0.9924925
image_00133.jpg,0.07565047
image_00134.jpg,0.9054632
image_00135.jpg,0.9953353
image_00136.jpg,0.9723068
image_00137.jpg,1.0
image_00138.jpg,0.9905838
image_00139.jpg,0.06819785
image_00140.jpg,0.40066633
image_00141.jpg,0.99951005
image_00142.jpg,0.9550751
image_00143.jpg,0.9963399
image_00144.jpg,0.9603657
image_00145.jpg,0.9999659
image_00146.jpg,0.999553
image_00147.jpg,0.8242708
image_00148.jpg,0.9456997
image_00149.jpg,0.9946913
image_00150.jpg,0.98149544
image_00151.jpg,1.0
image_00152.jpg,0.9999832
image_00153.jpg,0.6331248
image_00154.jpg,0.99355763
image_00155.jpg,0.99999547
image_00156.jpg,0.999974
image_00157.jpg,0.99999845
image_00158.jpg,0.99964035
image_00159.jpg,0.9971322
image_00160.jpg,0.9999989
image_00161.jpg,0.98143655
image_00162.jpg,0.97461873
image_00163.jpg,0.9837711
image_00164.jpg,0.9996164
image_00165.jpg,0.99998343
image_00166.jpg,0.9247209
image_00167.jpg,0.99999905
image_00168.jpg,0.99747914
image_00169.jpg,0.9874256
image_00170.jpg,0.9993963
image_00171.jpg,0.9999962
image_00172.jpg,0.95477766
image_00173.jpg,0.53983796
image_00174.jpg,0.98670864
image_00175.jpg,0.7385045
image_00176.jpg,0.3799661
image_00177.jpg,0.9976374
image_00178.jpg,0.99999785
image_00179.jpg,0.5586876
image_00180.jpg,0.97231364
image_00181.jpg,0.9999758
image_00182.jpg,0.9999989
image_00183.jpg,0.8902355
image_00184.jpg,0.99979
image_00185.jpg,0.99994457
image_00186.jpg,0.9677069
image_00187.jpg,0.9999968
image_00188.jpg,0.058173567
image_00189.jpg,0.01103688
image_00190.jpg,0.7088651
image_00191.jpg,0.3119741
image_00192.jpg,1.0
image_00193.jpg,0.99956757
image_00194.jpg,0.81104255
image_00195.jpg,0.3628206
image_00196.jpg,0.22288616
image_00197.jpg,0.85931826
image_00198.jpg,0.8399729
image_00199.jpg,0.99998415
image_00200.jpg,0.9787689
image_00201.jpg,0.6046085
image_00202.jpg,0.67595786
image_00203.jpg,0.9949393
image_00204.jpg,0.95774734
image_00205.jpg,0.76166123
image_00206.jpg,0.8412526
image_00207.jpg,0.17095685
image_00208.jpg,0.24599916
image_00209.jpg,0.999997
image_00210.jpg,0.5509792
image_00211.jpg,0.9999913
image_00212.jpg,0.9999993
image_00213.jpg,0.9995196
image_00214.jpg,1.0
image_00215.jpg,0.99688536
image_00216.jpg,0.98072654
image_00217.jpg,0.91533643
image_00218.jpg,0.9948931
image_00219.jpg,1.0
image_00220.jpg,0.99859697
image_00221.jpg,0.6204123
image_00222.jpg,0.70623404
image_00223.jpg,0.99999607
image_00224.jpg,0.98078257
image_00225.jpg,0.9198492
image_00226.jpg,1.0
image_00227.jpg,0.7444123
image_00228.jpg,0.9829807
image_00229.jpg,0.99927086
image_00230.jpg,0.95495355
image_00231.jpg,0.97788846
image_00232.jpg,0.9990496
image_00233.jpg,0.9134132
image_00234.jpg,0.7408282
image_00235.jpg,0.97669345
image_00236.jpg,0.99615955
image_00237.jpg,0.99173814
image_00238.jpg,0.9805222
image_00239.jpg,1.0
image_00240.jpg,0.93775934
image_00241.jpg,0.72632325
image_00242.jpg,0.9725673
image_00243.jpg,0.9999989
image_00244.jpg,0.9502457
image_00245.jpg,0.20525824
image_00246.jpg,0.17109036
image_00247.jpg,0.99280965
image_00248.jpg,0.999997
image_00249.jpg,0.9999995
image_00250.jpg,0.18021995
image_00251.jpg,0.9213995
image_00252.jpg,0.9972343
image_00253.jpg,0.9996105
image_00254.jpg,0.9523761
image_00255.jpg,0.9736406
image_00256.jpg,0.99669963
image_00257.jpg,0.44627705
image_00258.jpg,0.025309788
image_00259.jpg,1.0
image_00260.jpg,0.9999999
image_00261.jpg,0.99987984
image_00262.jpg,0.8034416
image_00263.jpg,0.99829644
image_00264.jpg,0.9998869
image_00265.jpg,0.99883384
image_00266.jpg,0.3546128
image_00267.jpg,0.9999995
image_00268.jpg,0.9959026
image_00269.jpg,1.0
image_00270.jpg,0.99966526
image_00271.jpg,0.99929774
image_00272.jpg,0.99978775
image_00273.jpg,0.96528995
image_00274.jpg,0.9380053
image_00275.jpg,0.96666336
image_00276.jpg,0.9999956
image_00277.jpg,0.09304423
image_00278.jpg,0.9993166
image_00279.jpg,0.9993303
image_00280.jpg,0.9557126
image_00281.jpg,0.99926645
image_00282.jpg,0.95286053
image_00283.jpg,0.98424584
image_00284.jpg,0.9414497
image_00285.jpg,0.30498677
image_00286.jpg,0.9999883
image_00287.jpg,0.9999945
image_00288.jpg,0.9950995
image_00289.jpg,0.84676576
image_00290.jpg,0.8974065
image_00291.jpg,0.99997807
image_00292.jpg,0.8865931
image_00293.jpg,0.2299507
image_00294.jpg,0.6696345
image_00295.jpg,0.9247379
image_00296.jpg,0.9997445
image_00297.jpg,0.48541525
image_00298.jpg,0.8456438
image_00299.jpg,0.9709406
image_00300.jpg,0.93814516
image_00301.jpg,0.9894763
image_00302.jpg,0.9937069
image_00303.jpg,0.99995136
image_00304.jpg,0.61074525
image_00305.jpg,1.0
image_00306.jpg,0.982398
image_00307.jpg,0.9989392
image_00308.jpg,0.82537013
image_00309.jpg,0.21333702
image_00310.jpg,0.9999968
image_00311.jpg,0.99999964
image_00312.jpg,0.9430072
image_00313.jpg,0.9982822
image_00314.jpg,0.9340746
image_00315.jpg,0.98352414
image_00316.jpg,0.9994043
image_00317.jpg,0.99081975
image_00318.jpg,0.99996805
image_00319.jpg,0.9999534
image_00320.jpg,0.99817514
image_00321.jpg,0.98152256
image_00322.jpg,0.98130333
image_00323.jpg,0.9876638
image_00324.jpg,0.25770447
image_00325.jpg,0.9865819
image_00326.jpg,0.9902236
