image_name,target
image_00000.jpg,0.12769917
image_00001.jpg,0.99900633
image_00002.jpg,0.9647324
image_00003.jpg,0.9263311
image_00004.jpg,0.99904245
image_00005.jpg,0.97385025
image_00006.jpg,1.0
image_00007.jpg,0.99995923
image_00008.jpg,0.99797755
image_00009.jpg,0.9825859
image_00010.jpg,0.9810564
image_00011.jpg,0.9986689
image_00012.jpg,0.7238838
image_00013.jpg,0.65447116
image_00014.jpg,0.937437
image_00015.jpg,0.99893194
image_00016.jpg,0.99918014
image_00017.jpg,0.9766051
image_00018.jpg,0.99998677
image_00019.jpg,0.9999999
image_00020.jpg,0.99999654
image_00021.jpg,1.0
image_00022.jpg,0.9999857
image_00023.jpg,0.99807465
image_00024.jpg,0.9999764
image_00025.jpg,0.8763986
image_00026.jpg,0.99863726
image_00027.jpg,0.9996611
image_00028.jpg,0.99887866
image_00029.jpg,0.9376372
image_00030.jpg,0.9999895
image_00031.jpg,0.9998281
image_00032.jpg,0.9495507
image_00033.jpg,0.9999553
image_00034.jpg,0.9998523
image_00035.jpg,0.04094209
image_00036.jpg,0.9750847
image_00037.jpg,0.99999285
image_00038.jpg,0.9393515
image_00039.jpg,0.89778495
image_00040.jpg,0.997024
image_00041.jpg,0.9986229
image_00042.jpg,0.9991837
image_00043.jpg,0.995743
image_00044.jpg,0.9999417
image_00045.jpg,0.999741
image_00046.jpg,0.9997776
image_00047.jpg,0.81436956
image_00048.jpg,0.40725407
image_00049.jpg,0.98109424
image_00050.jpg,0.96108663
image_00051.jpg,0.9994068
image_00052.jpg,0.10990876
image_00053.jpg,0.13914031
image_00054.jpg,0.80057263
image_00055.jpg,0.9887066
image_00056.jpg,0.8781274
image_00057.jpg,0.983287
image_00058.jpg,0.5507138
image_00059.jpg,0.8311613
image_00060.jpg,0.9998822
image_00061.jpg,0.9999105
image_00062.jpg,0.99998283
image_00063.jpg,0.99631506
image_00064.jpg,0.9194588
image_00065.jpg,0.12329602
image_00066.jpg,0.9972747
image_00067.jpg,0.99997485
image_00068.jpg,0.9999982
image_00069.jpg,0.99741745
image_00070.jpg,0.96847534
image_00071.jpg,0.99998164
image_00072.jpg,0.9885123
image_00073.jpg,0.9997954
image_00074.jpg,0.81348014
image_00075.jpg,0.9332839
image_00076.jpg,0.9998173
image_00077.jpg,0.99747413
image_00078.jpg,0.99639076
image_00079.jpg,0.9995951
image_00080.jpg,1.0
image_00081.jpg,0.58480006
image_00082.jpg,0.9999994
image_00083.jpg,0.14263912
image_00084.jpg,0.999728
image_00085.jpg,0.8830382
image_00086.jpg,0.964112
image_00087.jpg,0.9996038
image_00088.jpg,0.9665951
image_00089.jpg,0.99936527
image_00090.jpg,0.28489465
image_00091.jpg,0.9440882
image_00092.jpg,0.1657303
image_00093.jpg,0.9998324
image_00094.jpg,0.17766958
image_00095.jpg,0.39271048
image_00096.jpg,0.99999845
image_00097.jpg,0.10445854
image_00098.jpg,0.99992037
image_00099.jpg,0.9882587
image_00100.jpg,0.26722446
image_00101.jpg,0.9791006
image_00102.jpg,0.9999938
image_00103.jpg,0.980247
image_00104.jpg,0.9945152
image_00105.jpg,0.99999785
image_00106.jpg,1.0
image_00107.jpg,0.25999075
image_00108.jpg,0.9999974
image_00109.jpg,0.48588973
image_00110.jpg,0.40490848
image_00111.jpg,0.9657716
image_00112.jpg,0.12364294
image_00113.jpg,0.9675195
image_00114.jpg,0.60167336
image_00115.jpg,0.97379625
image_00116.jpg,0.900902
image_00117.jpg,0.88089156
image_00118.jpg,1.0
image_00119.jpg,0.9368152
image_00120.jpg,0.9621743
image_00121.jpg,0.5168195
image_00122.jpg,0.73056716
image_00123.jpg,0.99993443
image_00124.jpg,0.0647789
image_00125.jpg,0.81134075
image_00126.jpg,0.87551606
image_00127.jpg,0.9995788
image_00128.jpg,0.98681784
image_00129.jpg,0.97908646
image_00130.jpg,0.99878484
image_00131.jpg,0.99990046
image_00132.jpg,0.5827967
image_00133.jpg,0.7547912
image_00134.jpg,0.98730075
image_00135.jpg,0.9998733
image_00136.jpg,0.9899361
image_00137.jpg,1.0
image_00138.jpg,0.9942537
image_00139.jpg,0.07223092
image_00140.jpg,0.87187696
image_00141.jpg,0.99802184
image_00142.jpg,0.9550751
image_00143.jpg,0.9938114
image_00144.jpg,0.8888918
image_00145.jpg,0.9895154
image_00146.jpg,0.9068382
image_00147.jpg,0.5195652
image_00148.jpg,0.9986589
image_00149.jpg,0.9846348
image_00150.jpg,0.93599814
image_00151.jpg,1.0
image_00152.jpg,0.9999832
image_00153.jpg,0.986791
image_00154.jpg,0.9985285
image_00155.jpg,0.99710184
image_00156.jpg,0.9998234
image_00157.jpg,0.9999999
image_00158.jpg,0.99580187
image_00159.jpg,0.9992186
image_00160.jpg,0.99999976
image_00161.jpg,0.98143655
image_00162.jpg,0.91363865
image_00163.jpg,0.9938876
image_00164.jpg,0.999962
image_00165.jpg,1.0
image_00166.jpg,0.9849979
image_00167.jpg,0.9999987
image_00168.jpg,0.99972254
image_00169.jpg,0.9974795
image_00170.jpg,0.999777
image_00171.jpg,0.99898237
image_00172.jpg,0.9873224
image_00173.jpg,0.7365742
image_00174.jpg,0.98838115
image_00175.jpg,0.94614613
image_00176.jpg,0.99744344
image_00177.jpg,0.98593473
image_00178.jpg,0.99999785
image_00179.jpg,0.5586876
image_00180.jpg,0.97231364
image_00181.jpg,0.99223924
image_00182.jpg,0.9999989
image_00183.jpg,0.9900255
image_00184.jpg,0.9975625
image_00185.jpg,0.99994457
image_00186.jpg,0.9677069
image_00187.jpg,1.0
image_00188.jpg,0.27795094
image_00189.jpg,0.06576118
image_00190.jpg,0.8912477
image_00191.jpg,0.3119741
image_00192.jpg,0.9997112
image_00193.jpg,0.9999963
image_00194.jpg,0.9387818
image_00195.jpg,0.98555493
image_00196.jpg,0.45712286
image_00197.jpg,0.9850964
image_00198.jpg,0.98065454
image_00199.jpg,0.9999999
image_00200.jpg,0.7681431
image_00201.jpg,0.9073781
image_00202.jpg,0.67595786
image_00203.jpg,0.9949393
image_00204.jpg,0.975658
image_00205.jpg,0.98222464
image_00206.jpg,0.9217044
image_00207.jpg,0.070560195
image_00208.jpg,0.6995261
image_00209.jpg,0.999997
image_00210.jpg,0.07905836
image_00211.jpg,0.9999424
image_00212.jpg,1.0
image_00213.jpg,0.9991767
image_00214.jpg,0.9999999
image_00215.jpg,0.99688536
image_00216.jpg,0.9499539
image_00217.jpg,0.9860912
image_00218.jpg,0.9964706
image_00219.jpg,0.99988186
image_00220.jpg,0.99859697
image_00221.jpg,0.6382838
image_00222.jpg,0.47393593
image_00223.jpg,0.9999881
image_00224.jpg,0.99657166
image_00225.jpg,0.9680366
image_00226.jpg,0.999998
image_00227.jpg,0.9418444
image_00228.jpg,0.9829807
image_00229.jpg,1.0
image_00230.jpg,0.96882117
image_00231.jpg,0.98903275
image_00232.jpg,0.9987435
image_00233.jpg,0.28225544
image_00234.jpg,0.9344763
image_00235.jpg,0.9217412
image_00236.jpg,0.99994993
image_00237.jpg,0.97861207
image_00238.jpg,0.9575739
image_00239.jpg,0.9998987
image_00240.jpg,0.99113667
image_00241.jpg,0.929289
image_00242.jpg,0.9836903
image_00243.jpg,0.9999999
image_00244.jpg,0.9977245
image_00245.jpg,0.39025232
image_00246.jpg,0.8633653
image_00247.jpg,0.99280965
image_00248.jpg,0.99497354
image_00249.jpg,0.9999975
image_00250.jpg,0.16781107
image_00251.jpg,0.6810086
image_00252.jpg,0.9972343
image_00253.jpg,0.99763215
image_00254.jpg,0.9980696
image_00255.jpg,0.6903656
image_00256.jpg,0.9969523
image_00257.jpg,0.5835316
image_00258.jpg,0.037780043
image_00259.jpg,0.9999559
image_00260.jpg,0.9999999
image_00261.jpg,0.9999913
image_00262.jpg,0.8034416
image_00263.jpg,0.999951
image_00264.jpg,0.9998869
image_00265.jpg,0.99638903
image_00266.jpg,0.2561879
image_00267.jpg,0.9999999
image_00268.jpg,0.99512696
image_00269.jpg,0.9999994
image_00270.jpg,0.99966943
image_00271.jpg,0.99615353
image_00272.jpg,0.99866724
image_00273.jpg,0.88957816
image_00274.jpg,0.9951218
image_00275.jpg,0.9233939
image_00276.jpg,0.9999956
image_00277.jpg,0.69439304
image_00278.jpg,0.9656942
image_00279.jpg,0.9993303
image_00280.jpg,0.9557126
image_00281.jpg,0.99963
image_00282.jpg,0.95286053
image_00283.jpg,0.96806014
image_00284.jpg,0.90319437
image_00285.jpg,0.17164297
image_00286.jpg,0.99986434
image_00287.jpg,0.9999945
image_00288.jpg,0.972674
image_00289.jpg,0.90216404
image_00290.jpg,0.9412822
image_00291.jpg,0.9974064
image_00292.jpg,0.8977077
image_00293.jpg,0.38169643
image_00294.jpg,0.59782153
image_00295.jpg,0.8854388
image_00296.jpg,0.99998903
image_00297.jpg,0.9378483
image_00298.jpg,0.35307994
image_00299.jpg,0.9709406
image_00300.jpg,0.99818355
image_00301.jpg,0.99352044
image_00302.jpg,0.9991511
image_00303.jpg,0.99988806
image_00304.jpg,0.578933
image_00305.jpg,1.0
image_00306.jpg,0.9823558
image_00307.jpg,0.9997008
image_00308.jpg,0.8455521
image_00309.jpg,0.31271714
image_00310.jpg,0.9999995
image_00311.jpg,0.99990654
image_00312.jpg,0.9888792
image_00313.jpg,0.9997212
image_00314.jpg,0.76087624
image_00315.jpg,0.96802485
image_00316.jpg,0.99997437
image_00317.jpg,0.99081975
image_00318.jpg,0.9999709
image_00319.jpg,0.99232626
image_00320.jpg,0.9999969
image_00321.jpg,0.026076583
image_00322.jpg,0.9232672
image_00323.jpg,0.9633832
image_00324.jpg,0.13972872
image_00325.jpg,0.98420715
image_00326.jpg,0.46832594
image_00327.jpg,0.90969265
image_00328.jpg,0.99999917
image_00329.jpg,0.9886643
image_00330.jpg,0.9985574
image_00331.jpg,0.7864732
image_00332.jpg,0.998069
image_00333.jpg,0.9999988
image_00334.jpg,0.90642893
image_00335.jpg,0.9986077
image_00336.jpg,0.9984736
image_00337.jpg,0.72653383
image_00338.jpg,0.9299519
image_00339.jpg,0.9541518
image_00340.jpg,0.9989084
image_00341.jpg,0.99990547
image_00342.jpg,0.98860675
image_00343.jpg,0.846265
image_00344.jpg,0.9999473
image_00345.jpg,0.95622194
image_00346.jpg,0.9995635
image_00347.jpg,0.049260646
image_00348.jpg,0.99998593
image_00349.jpg,0.9995486
image_00350.jpg,0.9929491
image_00351.jpg,0.15002204
image_00352.jpg,0.13100317
image_00353.jpg,0.9964928
image_00354.jpg,0.9647516
image_00355.jpg,0.9999722
image_00356.jpg,0.9364547
image_00357.jpg,0.9999944
image_00358.jpg,0.99996877
image_00359.jpg,0.99999726
image_00360.jpg,0.9999993
image_00361.jpg,0.87769836
image_00362.jpg,0.976999
image_00363.jpg,0.9491726
image_00364.jpg,0.99984264
image_00365.jpg,0.98653877
image_00366.jpg,0.9929824
image_00367.jpg,0.55437034
image_00368.jpg,0.9980824
image_00369.jpg,0.9999944
image_00370.jpg,0.99669003
image_00371.jpg,0.7583401
image_00372.jpg,0.9911191
image_00373.jpg,0.9583958
image_00374.jpg,0.43217823
image_00375.jpg,0.9973763
image_00376.jpg,0.93394387
image_00377.jpg,0.99994123
image_00378.jpg,0.99711764
image_00379.jpg,0.99258655
image_00380.jpg,0.99999475
image_00381.jpg,0.97620404
image_00382.jpg,0.60493875
image_00383.jpg,0.70698404
image_00384.jpg,0.9999999
image_00385.jpg,0.9668044
image_00386.jpg,0.999418
image_00387.jpg,0.99987984
image_00388.jpg,0.99993134
image_00389.jpg,0.9860945
image_00390.jpg,0.970616
image_00391.jpg,0.8567347
image_00392.jpg,0.9023819
image_00393.jpg,0.95387816
image_00394.jpg,0.99999464
image_00395.jpg,0.27875906
image_00396.jpg,0.5533297
image_00397.jpg,0.9930918
image_00398.jpg,0.48746848
image_00399.jpg,0.99981636
image_00400.jpg,0.9954254
image_00401.jpg,0.9306575
image_00402.jpg,0.92287856
image_00403.jpg,0.9999999
image_00404.jpg,1.0
image_00405.jpg,0.9955798
image_00406.jpg,0.9999968
image_00407.jpg,0.28476086
image_00408.jpg,0.99976104
image_00409.jpg,0.23158503
image_00410.jpg,0.9999982
image_00411.jpg,0.9998591
image_00412.jpg,0.98059183
image_00413.jpg,0.06735261
image_00414.jpg,1.0
image_00415.jpg,0.9998242
image_00416.jpg,0.9974178
image_00417.jpg,0.994726
image_00418.jpg,0.07660924
image_00419.jpg,0.102201626
image_00420.jpg,0.9989322
image_00421.jpg,0.36614826
image_00422.jpg,0.882985
image_00423.jpg,0.89779025
image_00424.jpg,0.97707593
image_00425.jpg,0.7003498
image_00426.jpg,0.99834585
image_00427.jpg,0.9999119
image_00428.jpg,0.9465237
image_00429.jpg,1.0
image_00430.jpg,0.9999167
image_00431.jpg,0.9782835
image_00432.jpg,0.973229
image_00433.jpg,0.87635237
image_00434.jpg,0.11474904
image_00435.jpg,0.9851327
image_00436.jpg,0.85768974
image_00437.jpg,0.97603863
image_00438.jpg,0.77813846
image_00439.jpg,0.66056067
image_00440.jpg,0.8862335
image_00441.jpg,0.99999857
image_00442.jpg,0.1274276
image_00443.jpg,0.999405
image_00444.jpg,0.9928619
image_00445.jpg,0.9415023
image_00446.jpg,0.066806465
image_00447.jpg,0.21744213
image_00448.jpg,0.9817877
image_00449.jpg,0.9954555
image_00450.jpg,0.99911267
image_00451.jpg,0.926517
image_00452.jpg,0.99973875
image_00453.jpg,0.99999857
image_00454.jpg,0.9994178
image_00455.jpg,0.9999815
image_00456.jpg,0.9996043
image_00457.jpg,0.35689768
image_00458.jpg,0.97788256
image_00459.jpg,0.9975891
image_00460.jpg,0.011972847
image_00461.jpg,0.9973224
image_00462.jpg,0.9999995
image_00463.jpg,0.99998975
image_00464.jpg,0.9986077
image_00465.jpg,0.21430768
image_00466.jpg,0.99931884
image_00467.jpg,0.9748512
image_00468.jpg,0.6423816
image_00469.jpg,0.83992046
image_00470.jpg,0.9998522
image_00471.jpg,0.16942973
image_00472.jpg,1.0
image_00473.jpg,0.9074308
image_00474.jpg,0.7306565
image_00475.jpg,0.9987495
image_00476.jpg,0.93312955
image_00477.jpg,1.0
image_00478.jpg,0.9919763
image_00479.jpg,0.99366766
image_00480.jpg,0.8736538
image_00481.jpg,0.9812005
image_00482.jpg,0.9999981
image_00483.jpg,0.99983764
image_00484.jpg,0.98402506
image_00485.jpg,0.9999993
image_00486.jpg,0.99996674
image_00487.jpg,0.5882634
image_00488.jpg,0.99998534
image_00489.jpg,0.9873319
image_00490.jpg,0.6417827
image_00491.jpg,0.9992198
image_00492.jpg,0.99926823
image_00493.jpg,0.9999976
image_00494.jpg,0.013120517
image_00495.jpg,1.0
image_00496.jpg,0.99237317
image_00497.jpg,0.3140318
image_00498.jpg,0.9970208
image_00499.jpg,0.8282034
